source_group,inscd,insureCd,product_name,sell_open_date,sell_end_date,renewable,kcisInsKcd,prodPbanGrpCd,kliaProdClcd,doc_type_code,doc_type_name,version,pdf_url,content_type,content_length_header,local_file,download_status,download_bytes,version_num,repo_pdf_path
main,R01573002,R01573,무배당THE다이나믹세번받는3대만성질환(고고당)치료특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01573002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01573002_1_P_무배당THE다이나믹세번받는3대만성질환(고고당)치료특약(해약환급금미지급형Ⅱ).pdf,downloaded,551327.0,1,features\policy_graph_rag\data\policy_pdfs\R01573002_1_P_무배당THE다이나믹세번받는3대만성질환(고고당)치료특약(해약환급금미지급형Ⅱ).pdf
main,R01558002,R01558,무배당THE다이나믹소액암진단특약(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01558002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01558002_1_P_무배당THE다이나믹소액암진단특약(해약환급금미지급형Ⅱ).pdf,downloaded,536259.0,1,features\policy_graph_rag\data\policy_pdfs\R01558002_1_P_무배당THE다이나믹소액암진단특약(해약환급금미지급형Ⅱ).pdf
main,R01565002,R01565,무배당THE다이나믹수술특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01565002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01565002_1_P_무배당THE다이나믹수술특약(해약환급금미지급형Ⅱ).pdf,downloaded,660476.0,1,features\policy_graph_rag\data\policy_pdfs\R01565002_1_P_무배당THE다이나믹수술특약(해약환급금미지급형Ⅱ).pdf
main,R01571002,R01571,무배당THE다이나믹원발성고혈압치료특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01571002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01571002_1_P_무배당THE다이나믹원발성고혈압치료특약(해약환급금미지급형Ⅱ).pdf,downloaded,497901.0,1,features\policy_graph_rag\data\policy_pdfs\R01571002_1_P_무배당THE다이나믹원발성고혈압치료특약(해약환급금미지급형Ⅱ).pdf
main,R01569002,R01569,무배당THE다이나믹입원특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01569002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01569002_1_P_무배당THE다이나믹입원특약(해약환급금미지급형Ⅱ).pdf,downloaded,512571.0,1,features\policy_graph_rag\data\policy_pdfs\R01569002_1_P_무배당THE다이나믹입원특약(해약환급금미지급형Ⅱ).pdf
main,R01547002,R01547,무배당THE다이나믹재해장해보장특약(해약환급금미지급형Ⅱ),20260101,99991231,N,4.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01547002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01547002_1_P_무배당THE다이나믹재해장해보장특약(해약환급금미지급형Ⅱ).pdf,downloaded,1070324.0,1,features\policy_graph_rag\data\policy_pdfs\R01547002_1_P_무배당THE다이나믹재해장해보장특약(해약환급금미지급형Ⅱ).pdf
main,R01579002,R01579,무배당THE다이나믹중증뇌경색증진단특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01579002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01579002_1_P_무배당THE다이나믹중증뇌경색증진단특약(해약환급금미지급형Ⅱ).pdf,downloaded,547026.0,1,features\policy_graph_rag\data\policy_pdfs\R01579002_1_P_무배당THE다이나믹중증뇌경색증진단특약(해약환급금미지급형Ⅱ).pdf
main,R01563002,R01563,무배당THE다이나믹중증질환자뇌혈관질환산정특례대상보장특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01563002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01563002_1_P_무배당THE다이나믹중증질환자뇌혈관질환산정특례대상보장특약(해약환급금미지급형Ⅱ).pdf,downloaded,519331.0,1,features\policy_graph_rag\data\policy_pdfs\R01563002_1_P_무배당THE다이나믹중증질환자뇌혈관질환산정특례대상보장특약(해약환급금미지급형Ⅱ).pdf
main,R01564002,R01564,무배당THE다이나믹중증질환자심장질환산정특례대상보장특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01564002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01564002_1_P_무배당THE다이나믹중증질환자심장질환산정특례대상보장특약(해약환급금미지급형Ⅱ).pdf,downloaded,529495.0,1,features\policy_graph_rag\data\policy_pdfs\R01564002_1_P_무배당THE다이나믹중증질환자심장질환산정특례대상보장특약(해약환급금미지급형Ⅱ).pdf
main,R01567003,R01567,무배당THE다이나믹질병수술특약Ⅱ(특정4대질병제외)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01567003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01567003_0_P_무배당THE다이나믹질병수술특약Ⅱ(특정4대질병제외)(해약환급금미지급형Ⅱ).pdf,downloaded,550677.0,0,features\policy_graph_rag\data\policy_pdfs\R01567003_0_P_무배당THE다이나믹질병수술특약Ⅱ(특정4대질병제외)(해약환급금미지급형Ⅱ).pdf
main,R01566003,R01566,무배당THE다이나믹질병수술특약Ⅱ(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01566003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01566003_0_P_무배당THE다이나믹질병수술특약Ⅱ(해약환급금미지급형Ⅱ).pdf,downloaded,541060.0,0,features\policy_graph_rag\data\policy_pdfs\R01566003_0_P_무배당THE다이나믹질병수술특약Ⅱ(해약환급금미지급형Ⅱ).pdf
main,R01548002,R01548,무배당THE다이나믹질병장해보장특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01548002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01548002_1_P_무배당THE다이나믹질병장해보장특약(해약환급금미지급형Ⅱ).pdf,downloaded,1070666.0,1,features\policy_graph_rag\data\policy_pdfs\R01548002_1_P_무배당THE다이나믹질병장해보장특약(해약환급금미지급형Ⅱ).pdf
main,R01557002,R01557,무배당THE다이나믹통합전이암진단특약(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01557002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01557002_1_P_무배당THE다이나믹통합전이암진단특약(해약환급금미지급형Ⅱ).pdf,downloaded,585634.0,1,features\policy_graph_rag\data\policy_pdfs\R01557002_1_P_무배당THE다이나믹통합전이암진단특약(해약환급금미지급형Ⅱ).pdf
main,R01562002,R01562,무배당THE다이나믹허혈성심장질환상급종합병원통원특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01562002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01562002_1_P_무배당THE다이나믹허혈성심장질환상급종합병원통원특약(해약환급금미지급형Ⅱ).pdf,downloaded,533409.0,1,features\policy_graph_rag\data\policy_pdfs\R01562002_1_P_무배당THE다이나믹허혈성심장질환상급종합병원통원특약(해약환급금미지급형Ⅱ).pdf
main,R01560002,R01560,무배당THE다이나믹허혈성심장질환진단특약(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01560002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01560002_1_P_무배당THE다이나믹허혈성심장질환진단특약(해약환급금미지급형Ⅱ).pdf,downloaded,481963.0,1,features\policy_graph_rag\data\policy_pdfs\R01560002_1_P_무배당THE다이나믹허혈성심장질환진단특약(해약환급금미지급형Ⅱ).pdf
main,B00307007,B00307,무배당THE든든한실버치아보험,20260101,99991231,N,8.0,,99.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00307007_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00307007_1_P_무배당THE든든한실버치아보험.pdf,downloaded,1458572.0,1,features\policy_graph_rag\data\policy_pdfs\B00307007_1_P_무배당THE든든한실버치아보험.pdf
main,B00403001,B00403,무배당THE실속있는치아보험(갱신형),20240902,99991231,Y,8.0,,99.0,P,상품약관,6,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00403001_6_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00403001_6_P_무배당THE실속있는치아보험(갱신형).pdf,downloaded,1560434.0,6,features\policy_graph_rag\data\policy_pdfs\B00403001_6_P_무배당THE실속있는치아보험(갱신형).pdf
main,B00367004,B00367,무배당THE착한간편고지종신보험(기본형)_가입금액형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00367004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00367004_1_P_무배당THE착한간편고지종신보험(기본형)_가입금액형.pdf,downloaded,1034920.0,1,features\policy_graph_rag\data\policy_pdfs\B00367004_1_P_무배당THE착한간편고지종신보험(기본형)_가입금액형.pdf
main,B00368004,B00368,무배당THE착한간편고지종신보험(기본형)_기납입P플러스형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00368004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00368004_1_P_무배당THE착한간편고지종신보험(기본형)_기납입P플러스형.pdf,downloaded,1034920.0,1,features\policy_graph_rag\data\policy_pdfs\B00368004_1_P_무배당THE착한간편고지종신보험(기본형)_기납입P플러스형.pdf
main,B00365004,B00365,무배당THE착한간편고지종신보험(해약환급금미지급형)_가입금액형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00365004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00365004_1_P_무배당THE착한간편고지종신보험(해약환급금미지급형)_가입금액형.pdf,downloaded,1034920.0,1,features\policy_graph_rag\data\policy_pdfs\B00365004_1_P_무배당THE착한간편고지종신보험(해약환급금미지급형)_가입금액형.pdf
main,B00366004,B00366,무배당THE착한간편고지종신보험(해약환급금미지급형)_기납입P플러스형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00366004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00366004_1_P_무배당THE착한간편고지종신보험(해약환급금미지급형)_기납입P플러스형.pdf,downloaded,1034920.0,1,features\policy_graph_rag\data\policy_pdfs\B00366004_1_P_무배당THE착한간편고지종신보험(해약환급금미지급형)_기납입P플러스형.pdf
main,B00393004,B00393,무배당THE채우는335간편고지종신보험(해약환급금일부지급형)_기납입P플러스형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00393004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00393004_1_P_무배당THE채우는335간편고지종신보험(해약환급금일부지급형)_기납입P플러스형.pdf,downloaded,1203859.0,1,features\policy_graph_rag\data\policy_pdfs\B00393004_1_P_무배당THE채우는335간편고지종신보험(해약환급금일부지급형)_기납입P플러스형.pdf
main,B00392004,B00392,무배당THE채우는335간편고지종신보험(해약환급금일부지급형)_체증형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00392004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00392004_1_P_무배당THE채우는335간편고지종신보험(해약환급금일부지급형)_체증형.pdf,downloaded,1203859.0,1,features\policy_graph_rag\data\policy_pdfs\B00392004_1_P_무배당THE채우는335간편고지종신보험(해약환급금일부지급형)_체증형.pdf
main,B00397004,B00397,무배당THE채우는종신보험(해약환급금일부지급형)_기납입P플러스형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00397004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00397004_1_P_무배당THE채우는종신보험(해약환급금일부지급형)_기납입P플러스형.pdf,downloaded,1772335.0,1,features\policy_graph_rag\data\policy_pdfs\B00397004_1_P_무배당THE채우는종신보험(해약환급금일부지급형)_기납입P플러스형.pdf
main,B00396004,B00396,무배당THE채우는종신보험(해약환급금일부지급형)_체증형,20260101,99991231,N,1.0,,1.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00396004_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00396004_1_P_무배당THE채우는종신보험(해약환급금일부지급형)_체증형.pdf,downloaded,1772335.0,1,features\policy_graph_rag\data\policy_pdfs\B00396004_1_P_무배당THE채우는종신보험(해약환급금일부지급형)_체증형.pdf
main,R01959002,R01959,무배당간병인사용입원특약(요양병원및의원제외)(기본형_갱신형),20260101,99991231,Y,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01959002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01959002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(기본형_갱신형).pdf,downloaded,549781.0,1,features\policy_graph_rag\data\policy_pdfs\R01959002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(기본형_갱신형).pdf
main,R01961002,R01961,무배당간병인사용입원특약(요양병원및의원제외)(특정경증질환제외)(기본형_갱신형),20260101,99991231,Y,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01961002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01961002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(특정경증질환제외)(기본형_갱신형).pdf,downloaded,604655.0,1,features\policy_graph_rag\data\policy_pdfs\R01961002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(특정경증질환제외)(기본형_갱신형).pdf
main,R01942002,R01942,무배당간병인사용입원특약(요양병원및의원제외)(특정경증질환제외)(해약환급금미지급형_갱신형),20260101,99991231,Y,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01942002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01942002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(특정경증질환제외)(해약환급금미지급형_갱신형).pdf,downloaded,604655.0,1,features\policy_graph_rag\data\policy_pdfs\R01942002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(특정경증질환제외)(해약환급금미지급형_갱신형).pdf
main,R01940002,R01940,무배당간병인사용입원특약(요양병원및의원제외)(해약환급금미지급형_갱신형),20260101,99991231,Y,6.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01940002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01940002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(해약환급금미지급형_갱신형).pdf,downloaded,549781.0,1,features\policy_graph_rag\data\policy_pdfs\R01940002_1_P_무배당간병인사용입원특약(요양병원및의원제외)(해약환급금미지급형_갱신형).pdf
main,R01487002,R01487,무배당간편고지3대인공관절치환수술특약(3.10.5)(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01487002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01487002_1_P_무배당간편고지3대인공관절치환수술특약(3.10.5)(해약환급금미지급형_갱신형).pdf,downloaded,506426.0,1,features\policy_graph_rag\data\policy_pdfs\R01487002_1_P_무배당간편고지3대인공관절치환수술특약(3.10.5)(해약환급금미지급형_갱신형).pdf
main,R02573001,R02573,무배당간편고지3대인공관절치환수술특약(3.2.5)(해약환급금미지급형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02573001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02573001_0_P_무배당간편고지3대인공관절치환수술특약(3.2.5)(해약환급금미지급형_갱신형).pdf,downloaded,506426.0,0,features\policy_graph_rag\data\policy_pdfs\R02573001_0_P_무배당간편고지3대인공관절치환수술특약(3.2.5)(해약환급금미지급형_갱신형).pdf
